Work,KL1,KD0,KD2,CL1,CD0,CD2_theta,(L/D)_max,AOA_max (deg),CL,CD,Wing Area (S),Span (b),Chord (c)
Synth_736,188.6722064029232,4.238367017401005,134.84737733956428,1.5094,0.0339,1.0788,3.95,10.16,0.2676,0.0678,0.0299,0.424,0.071
Synth_737,136.09391918302128,6.112656601116621,92.43213969732642,1.0888,0.0489,0.7395,2.86,14.73,0.28,0.0978,0.0286,0.414,0.069
Synth_738,115.43782487500852,6.441585440846399,291.8296752574193,0.9235,0.0515,2.3346,1.33,8.51,0.1372,0.1031,0.0583,0.591,0.099
Synth_739,263.0271805315541,5.6126851344241935,520.8496895000799,2.1042,0.0449,4.1668,2.43,5.95,0.2184,0.0898,0.0366,0.469,0.078
Synth_740,272.70678589783495,4.302506749721977,517.2499148789218,2.1817,0.0344,4.138,2.89,5.23,0.199,0.0688,0.0402,0.491,0.082
Synth_741,284.610347789074,4.404774454457285,466.8296543107384,2.2769,0.0352,3.7346,3.14,5.57,0.2212,0.0705,0.0362,0.466,0.078
Synth_742,138.56338448939857,4.202488880338846,529.4262764839873,1.1085,0.0336,4.2354,1.47,5.1,0.0988,0.0672,0.081,0.697,0.116
Synth_743,135.5394750892484,3.9252990013341176,494.7060928193345,1.0843,0.0314,3.9576,1.54,5.1,0.0966,0.0628,0.0828,0.705,0.117
Synth_744,232.71732412352603,4.566911061887093,505.5545242892434,1.8617,0.0365,4.0444,2.42,5.45,0.1769,0.0731,0.0452,0.521,0.087
Synth_745,164.88912275449704,2.71277308485792,94.21978200197422,1.3191,0.0217,0.7538,5.16,9.72,0.2238,0.0434,0.0357,0.463,0.077
Synth_746,187.00431935578663,4.063459677369463,557.3464785053217,1.496,0.0325,4.4588,1.96,4.89,0.1277,0.065,0.0626,0.613,0.102
Synth_747,210.1813923857096,5.958952732978748,582.949792823377,1.6815,0.0477,4.6636,1.78,5.79,0.17,0.0953,0.0471,0.531,0.089
Synth_748,76.06916607377123,4.138354610212204,286.8094955337347,0.6086,0.0331,2.2945,1.1,6.88,0.0731,0.0662,0.1094,0.81,0.135
Synth_749,312.5687028464271,5.023509560678544,402.0863842530704,2.5005,0.0402,3.2167,3.48,6.4,0.2795,0.0804,0.0286,0.414,0.069
Synth_750,125.16817173400236,5.590921003491003,201.7246119814544,1.0013,0.0447,1.6138,1.86,9.54,0.1667,0.0895,0.048,0.537,0.089
Synth_751,89.59760280494524,4.92280677664619,128.07676978592957,0.7168,0.0394,1.0246,1.78,11.23,0.1405,0.0788,0.0569,0.584,0.097
Synth_752,290.437276982021,5.190936727103126,440.08869457288256,2.3235,0.0415,3.5207,3.04,6.22,0.2523,0.0831,0.0317,0.436,0.073
Synth_753,84.60220479147756,5.969894544483103,567.8378804460607,0.6768,0.0478,4.5427,0.73,5.87,0.0694,0.0955,0.1153,0.832,0.139
Synth_754,249.07369509172676,6.341641760044623,261.2456163497445,1.9926,0.0507,2.09,3.06,8.93,0.3105,0.1015,0.0258,0.393,0.066
Synth_755,258.7331188704644,3.175380800439967,477.8369550650265,2.0699,0.0254,3.8227,3.32,4.67,0.1687,0.0508,0.0474,0.533,0.089
Synth_756,302.9672312750465,4.933889587856251,351.5205202190115,2.4237,0.0395,2.8122,3.64,6.79,0.2871,0.0789,0.0279,0.409,0.068
Synth_757,246.60103548767057,2.6911963950704028,235.40549153471025,1.9728,0.0215,1.8832,4.9,6.13,0.2109,0.0431,0.0379,0.477,0.08
Synth_758,198.35223462181483,4.543432093246276,557.0989865882622,1.5868,0.0363,4.4568,1.97,5.17,0.1433,0.0727,0.0558,0.579,0.096
Synth_759,204.36642597569764,5.639877808975569,511.7047674249789,1.6349,0.0451,4.0936,1.9,6.02,0.1716,0.0902,0.0466,0.529,0.088
Synth_760,281.2936721175412,6.080746266987929,320.7219085704868,2.2503,0.0486,2.5658,3.18,7.89,0.3099,0.0973,0.0258,0.394,0.066
Synth_761,152.43432639430014,4.064883468352603,415.89111551939067,1.2195,0.0325,3.3271,1.85,5.66,0.1206,0.065,0.0664,0.631,0.105
Synth_762,74.01709191454403,4.520734345950044,267.6647268739674,0.5921,0.0362,2.1413,1.06,7.45,0.077,0.0723,0.104,0.79,0.132
Synth_763,109.5553064899948,2.10182349162377,355.6348756977482,0.8764,0.0168,2.8451,2.0,4.4,0.0674,0.0336,0.1187,0.844,0.141
Synth_764,233.8319749611337,1.8487208212953088,335.32214188989684,1.8707,0.0148,2.6826,4.7,4.25,0.1389,0.0296,0.0576,0.588,0.098
Synth_765,193.1876783728926,5.932159060355096,395.8702642148834,1.5455,0.0475,3.167,1.99,7.01,0.1892,0.0949,0.0423,0.504,0.084
Synth_766,289.1864620853971,2.1282544863226445,53.12242667637153,2.3135,0.017,0.425,13.6,11.47,0.4631,0.0341,0.0173,0.322,0.054
Synth_767,304.4186582069412,1.772653582004175,250.54901789798896,2.4353,0.0142,2.0044,7.22,4.82,0.2048,0.0284,0.0391,0.484,0.081
Synth_768,187.13393298567144,6.097384917464526,201.0252035178476,1.4971,0.0488,1.6082,2.67,9.98,0.2607,0.0976,0.0307,0.429,0.072
Synth_769,167.0224290158237,5.0995792276609295,235.9856907454212,1.3362,0.0408,1.8879,2.41,8.42,0.1964,0.0816,0.0407,0.494,0.082
Synth_770,120.10502505175609,2.5037435162281088,438.4575951921212,0.9608,0.02,3.5077,1.81,4.33,0.0726,0.0401,0.1102,0.813,0.136
Synth_771,134.43711913314203,6.306945507772789,380.8925020644013,1.0755,0.0505,3.0471,1.37,7.37,0.1384,0.1009,0.0578,0.589,0.098
Synth_772,293.600827088563,3.550106737635634,575.4590751823532,2.3488,0.0284,4.6037,3.25,4.5,0.1845,0.0568,0.0434,0.51,0.085
Synth_773,303.25756174745186,3.0698114110309174,104.52272623737336,2.4261,0.0246,0.8362,8.46,9.82,0.4158,0.0491,0.0192,0.34,0.057
Synth_774,262.1714146128561,2.5350643882552584,161.02944424719368,2.0974,0.0203,1.2882,6.49,7.19,0.2632,0.0406,0.0304,0.427,0.071
Synth_775,121.47065197941856,2.456756623552235,383.595665462608,0.9718,0.0197,3.0688,1.98,4.59,0.0778,0.0393,0.1029,0.786,0.131
Synth_776,148.74261445066867,3.077544328725871,60.2426055196281,1.1899,0.0246,0.4819,5.46,12.95,0.269,0.0492,0.0297,0.422,0.07
Synth_777,161.99180408869594,1.6741115600434728,331.5952573521861,1.2959,0.0134,2.6528,3.44,4.07,0.0921,0.0268,0.0869,0.722,0.12
Synth_778,232.60288752378676,6.189234250795678,514.7590969927278,1.8608,0.0495,4.1181,2.06,6.28,0.204,0.099,0.0392,0.485,0.081
Synth_779,166.12295042253524,3.369607547279201,298.33638738921866,1.329,0.027,2.3867,2.62,6.09,0.1412,0.0539,0.0566,0.583,0.097
Synth_780,312.2602262032839,4.21202547839352,403.9353339877052,2.4981,0.0337,3.2315,3.79,5.85,0.2551,0.0674,0.0314,0.434,0.072
Synth_781,289.21028581159453,1.891259913217089,284.1527135505594,2.3137,0.0151,2.2732,6.24,4.67,0.1888,0.0303,0.0424,0.504,0.084
Synth_782,188.13030573617883,4.645731835655729,577.2974593305731,1.505,0.0372,4.6184,1.82,5.14,0.135,0.0743,0.0593,0.596,0.099
Synth_783,125.33295797663372,6.495319861740409,568.0826340890867,1.0027,0.052,4.5447,1.03,6.13,0.1072,0.1039,0.0746,0.669,0.112
Synth_784,127.6984883049621,4.47556631504772,348.834252099284,1.0216,0.0358,2.7907,1.62,6.49,0.1157,0.0716,0.0691,0.644,0.107
Synth_785,102.60430662463942,4.535142674643666,380.5273501500464,0.8208,0.0363,3.0442,1.23,6.25,0.0896,0.0726,0.0893,0.732,0.122
Synth_786,304.8240105764943,6.150659655622436,357.5035064158214,2.4386,0.0492,2.86,3.25,7.52,0.3199,0.0984,0.025,0.387,0.065
Synth_787,235.5963292282952,4.625499311655208,440.08981579819215,1.8848,0.037,3.5207,2.61,5.87,0.1932,0.074,0.0414,0.498,0.083
Synth_788,232.54625229759776,4.905573092251903,594.3976427592889,1.8604,0.0392,4.7552,2.15,5.21,0.169,0.0785,0.0473,0.533,0.089
Synth_789,289.4004215646888,5.358361046550455,342.6471436917675,2.3152,0.0429,2.7412,3.38,7.16,0.2895,0.0857,0.0276,0.407,0.068
Synth_790,103.33019992259342,3.602074045439304,92.01482836443162,0.8266,0.0288,0.7361,2.84,11.34,0.1636,0.0576,0.0489,0.542,0.09
Synth_791,133.67877959760136,4.204374730305102,144.32407384559826,1.0694,0.0336,1.1546,2.71,9.78,0.1825,0.0673,0.0438,0.513,0.085
Synth_792,226.03483955072903,6.175458598779808,420.17367884219766,1.8083,0.0494,3.3614,2.22,6.95,0.2192,0.0988,0.0365,0.468,0.078
Synth_793,168.6887064923798,4.3335856163333695,592.4810982415889,1.3495,0.0347,4.7398,1.66,4.9,0.1154,0.0693,0.0693,0.645,0.107
Synth_794,226.26311107293003,5.000742440303235,272.5161076401656,1.8101,0.04,2.1801,3.06,7.76,0.2452,0.08,0.0326,0.442,0.074
Synth_795,113.90979501729234,2.5529506607279497,52.85850174861785,0.9113,0.0204,0.4229,4.9,12.59,0.2003,0.0408,0.0399,0.49,0.082
Synth_796,305.61376034494083,5.624882353219991,572.236308211197,2.4449,0.045,4.5779,2.69,5.68,0.2424,0.09,0.033,0.445,0.074
Synth_797,114.31871967036712,6.134707398288024,455.3978915832655,0.9145,0.0491,3.6432,1.08,6.65,0.1061,0.0982,0.0754,0.672,0.112
Synth_798,184.501683110312,1.7621869420177014,558.5643734494716,1.476,0.0141,4.4685,2.94,3.22,0.0829,0.0282,0.0965,0.761,0.127
Synth_799,90.54226246588745,2.154506538134976,342.3626463831958,0.7243,0.0172,2.7389,1.67,4.55,0.0575,0.0345,0.1392,0.914,0.152
Synth_800,313.94147044325587,4.589275352720787,139.43110323717593,2.5115,0.0367,1.1154,6.21,10.39,0.4556,0.0734,0.0176,0.325,0.054
Synth_801,293.920115281377,3.0278323767852307,281.07282499016753,2.3514,0.0242,2.2486,5.04,5.95,0.244,0.0484,0.0328,0.443,0.074
Synth_802,192.94797959449733,6.238314813156011,418.7430340047161,1.5436,0.0499,3.3499,1.89,6.99,0.1884,0.0998,0.0425,0.505,0.084
Synth_803,309.9164060782551,5.229558247845507,445.254504620429,2.4793,0.0418,3.562,3.21,6.21,0.2687,0.0837,0.0298,0.423,0.07
Synth_804,148.3560363372899,5.504609373647682,48.27732687695536,1.1868,0.044,0.3862,4.55,19.35,0.4008,0.0881,0.02,0.346,0.058
Synth_805,286.39683382532763,5.105178013885617,259.31524751109873,2.2912,0.0408,2.0745,3.94,8.04,0.3215,0.0817,0.0249,0.386,0.064
Synth_806,313.759115451562,2.7377301895131603,421.4394431309752,2.5101,0.0219,3.3715,4.62,4.62,0.2023,0.0438,0.0395,0.487,0.081
Synth_807,146.7508317247665,6.175439430758596,58.569003456632416,1.174,0.0494,0.4686,3.86,18.6,0.3812,0.0988,0.021,0.355,0.059
Synth_808,272.687031649736,6.143885157551008,144.47226789479782,2.1815,0.0492,1.1558,4.58,11.82,0.4499,0.0983,0.0178,0.327,0.054
Synth_809,172.97570573694247,4.052890201901672,297.03391582049744,1.3838,0.0324,2.3763,2.49,6.69,0.1616,0.0648,0.0495,0.545,0.091
Synth_810,246.1341789245849,3.312089183007771,196.88595219993613,1.9691,0.0265,1.5751,4.82,7.43,0.2554,0.053,0.0313,0.434,0.072
Synth_811,121.87184016987706,4.618757220617539,491.3466805457253,0.975,0.037,3.9308,1.28,5.56,0.0945,0.0739,0.0846,0.713,0.119
Synth_812,256.6506310077582,2.5300939384439465,462.7729124674827,2.0532,0.0202,3.7022,3.75,4.24,0.1518,0.0405,0.0527,0.562,0.094
Synth_813,140.49483582975938,2.5954869054211382,349.145394203708,1.124,0.0208,2.7932,2.33,4.94,0.0969,0.0415,0.0826,0.704,0.117
Synth_814,245.41113190594143,4.924319014964945,331.6616270414275,1.9633,0.0394,2.6533,3.04,6.98,0.2392,0.0788,0.0334,0.448,0.075
Synth_815,317.0062171742819,5.801156294291429,41.88053456039627,2.536,0.0464,0.335,10.17,21.32,0.9439,0.0928,0.0085,0.226,0.038
Synth_816,268.0120683664192,1.683751999929077,183.7549582872588,2.1441,0.0135,1.47,7.62,5.48,0.2052,0.0269,0.039,0.484,0.081
Synth_817,247.627071756367,4.453703970873473,133.90777191547215,1.981,0.0356,1.0713,5.07,10.45,0.3613,0.0713,0.0221,0.365,0.061
Synth_818,269.0310196901278,1.6348394029662376,282.4978965847938,2.1522,0.0131,2.26,6.26,4.36,0.1637,0.0262,0.0489,0.541,0.09
Synth_819,72.9457390297695,4.961269040202587,97.51714782998982,0.5836,0.0397,0.7801,1.66,12.92,0.1316,0.0794,0.0608,0.604,0.101
Synth_820,98.74887874178124,4.74122947517972,491.6028552819075,0.79,0.0379,3.9328,1.02,5.63,0.0776,0.0759,0.1031,0.787,0.131
Synth_821,281.20712648150925,1.5543625129843328,553.4557281463514,2.2497,0.0124,4.4276,4.79,3.04,0.1192,0.0249,0.0671,0.635,0.106
Synth_822,210.40833934437285,2.2946086930717358,247.29826653405576,1.6833,0.0184,1.9784,4.42,5.52,0.1621,0.0367,0.0493,0.544,0.091
Synth_823,215.0477734079769,4.5571125869216536,468.84404769146994,1.7204,0.0365,3.7508,2.33,5.65,0.1696,0.0729,0.0472,0.532,0.089
Synth_824,153.18793219382752,1.624992265160116,540.4810033507408,1.2255,0.013,4.3238,2.58,3.14,0.0672,0.026,0.1191,0.845,0.141
Synth_825,277.91975589859453,3.5932707298791917,252.81986426482013,2.2234,0.0287,2.0226,4.61,6.83,0.2651,0.0575,0.0302,0.426,0.071
Synth_826,208.2312006557177,3.7898766338153234,386.1345226633015,1.6658,0.0303,3.0891,2.72,5.68,0.165,0.0606,0.0485,0.539,0.09
Synth_827,299.0042629102132,1.711804043665604,520.7964769383061,2.392,0.0137,4.1664,5.01,3.28,0.1371,0.0274,0.0583,0.592,0.099
Synth_828,284.7704500412834,3.999480950856192,57.96630700167096,2.2782,0.032,0.4637,9.35,15.05,0.5984,0.064,0.0134,0.283,0.047
Synth_829,274.7612198738159,1.8873075433338653,306.8241529709581,2.1981,0.0151,2.4546,5.71,4.49,0.1724,0.0302,0.0464,0.528,0.088
Synth_830,123.06337191270646,3.934304775264371,441.5172016841733,0.9845,0.0315,3.5321,1.48,5.41,0.0929,0.0629,0.0861,0.719,0.12
Synth_831,206.8698711383981,3.2803083597809497,247.0172967329271,1.655,0.0262,1.9761,3.63,6.6,0.1907,0.0525,0.0419,0.502,0.084
Synth_832,261.39542401875514,6.066155785251956,282.55529996576547,2.0912,0.0485,2.2604,3.16,8.4,0.3064,0.0971,0.0261,0.396,0.066
Synth_833,264.9496961993151,3.4641936655437755,396.47049783105246,2.1196,0.0277,3.1718,3.57,5.36,0.1981,0.0554,0.0404,0.492,0.082
Synth_834,274.16204638182376,2.1094053692678028,287.9615295192133,2.1933,0.0169,2.3037,5.56,4.9,0.1877,0.0338,0.0426,0.506,0.084
Synth_835,90.84721987938865,3.5443247340944177,82.37464689251794,0.7268,0.0284,0.659,2.66,11.88,0.1508,0.0567,0.0531,0.564,0.094
Synth_836,271.24939493651567,4.861282618871373,462.9979700342304,2.17,0.0389,3.704,2.86,5.87,0.2224,0.0778,0.036,0.465,0.077
Synth_837,307.6412573739101,2.825585663179861,195.7695420837505,2.4611,0.0226,1.5662,6.54,6.88,0.2957,0.0452,0.0271,0.403,0.067
Synth_838,133.09174466582135,1.6513066577446185,292.14043050977807,1.0647,0.0132,2.3371,3.03,4.31,0.08,0.0264,0.0999,0.774,0.129
Synth_839,89.1550470398529,4.307793247057516,108.43164759404644,0.7132,0.0345,0.8675,2.06,11.42,0.1422,0.0689,0.0563,0.581,0.097
Synth_840,148.2804058708465,2.6677592786522366,485.6748163997711,1.1862,0.0213,3.8854,2.06,4.25,0.0879,0.0427,0.091,0.739,0.123
Synth_841,158.5634829271131,2.9407259171941944,421.2238537046268,1.2685,0.0235,3.3698,2.25,4.79,0.106,0.0471,0.0755,0.673,0.112
Synth_842,287.9433753275875,6.277262296678995,348.15595881349986,2.3035,0.0502,2.7852,3.08,7.69,0.3093,0.1004,0.0259,0.394,0.066
Synth_843,247.4456195057557,4.994551026304265,278.0320530815255,1.9796,0.04,2.2243,3.32,7.68,0.2653,0.0799,0.0302,0.425,0.071
Synth_844,88.15030212985712,5.620748460812552,194.12786268758012,0.7052,0.045,1.553,1.33,9.75,0.12,0.0899,0.0667,0.632,0.105
Synth_845,245.92758628666675,6.443902573383897,578.9934229539369,1.9674,0.0516,4.6319,2.01,6.04,0.2076,0.1031,0.0385,0.481,0.08
Synth_846,228.76276251644023,2.3979762076314497,577.0488895127215,1.8301,0.0192,4.6164,3.07,3.69,0.118,0.0384,0.0678,0.638,0.106
Synth_847,111.46568682787196,3.3034556522804164,540.4331758889432,0.8917,0.0264,4.3235,1.32,4.48,0.0697,0.0529,0.1147,0.83,0.138
Synth_848,280.6341300927176,6.176628258537214,263.0538276403485,2.2451,0.0494,2.1044,3.48,8.78,0.344,0.0988,0.0233,0.374,0.062
Synth_849,259.07070813360343,2.82882519876652,329.4485892542596,2.0726,0.0226,2.6356,4.24,5.31,0.1921,0.0453,0.0417,0.5,0.083
Synth_850,96.21087427442076,4.868281463267879,95.65334173397284,0.7697,0.0389,0.7652,2.23,12.93,0.1736,0.0779,0.0461,0.526,0.088
Synth_851,191.71293630690337,4.647407572362035,539.9206663123033,1.5337,0.0372,4.3194,1.91,5.32,0.1423,0.0744,0.0562,0.581,0.097
Synth_852,271.37438678791,4.668575623052789,397.7502211351559,2.171,0.0373,3.182,3.15,6.21,0.2352,0.0747,0.034,0.452,0.075
Synth_853,252.3580409014431,5.801941442950614,247.10878183085285,2.0189,0.0464,1.9769,3.33,8.78,0.3093,0.0928,0.0259,0.394,0.066
Synth_854,149.6464130102766,1.626090862478066,445.3019238289151,1.1972,0.013,3.5624,2.78,3.46,0.0723,0.026,0.1106,0.815,0.136
Synth_855,108.1959867397732,1.711729631405158,353.6786361477518,0.8656,0.0137,2.8294,2.2,3.99,0.0602,0.0274,0.1329,0.893,0.149
Synth_856,194.4319152058498,3.1034723485739724,47.433399834304936,1.5555,0.0248,0.3795,8.01,14.66,0.3979,0.0497,0.0201,0.347,0.058
Synth_857,165.26464868842857,4.894262120812531,468.8886452849584,1.3221,0.0392,3.7511,1.72,5.85,0.1351,0.0783,0.0592,0.596,0.099
Synth_858,156.93613713678957,4.831668068212528,155.5358216159517,1.2555,0.0387,1.2443,2.86,10.1,0.2213,0.0773,0.0362,0.466,0.078
Synth_859,184.74721282815125,4.69024753235802,325.6651765490125,1.478,0.0375,2.6053,2.36,6.88,0.1774,0.075,0.0451,0.52,0.087
Synth_860,176.77469968964465,3.886536790269478,115.62298369835572,1.4142,0.0311,0.925,4.17,10.5,0.2593,0.0622,0.0309,0.43,0.072
Synth_861,241.34308165685917,2.0576026886023797,460.44319782429926,1.9307,0.0165,3.6835,3.92,3.83,0.1291,0.0329,0.062,0.61,0.102
Synth_862,122.52183594123431,3.461562565435512,137.62777148942013,0.9802,0.0277,1.101,2.81,9.09,0.1554,0.0554,0.0515,0.556,0.093
Synth_863,231.84066254918287,6.31250670111856,133.099229418228,1.8547,0.0505,1.0648,4.0,12.48,0.4039,0.101,0.0198,0.345,0.057
Synth_864,289.0939464806984,3.4564074052830804,195.26326972038453,2.3128,0.0277,1.5621,5.56,7.62,0.3077,0.0553,0.026,0.395,0.066
Synth_865,262.90966865034494,2.2088828451298683,120.23763816546152,2.1033,0.0177,0.9619,8.07,7.77,0.2851,0.0353,0.0281,0.41,0.068
Synth_866,168.3792557308264,6.413689296784807,149.6981877215805,1.347,0.0513,1.1976,2.72,11.86,0.2788,0.1026,0.0287,0.415,0.069
Synth_867,178.97287241626282,3.879144562377654,340.6691500012573,1.4318,0.031,2.7254,2.46,6.11,0.1528,0.0621,0.0524,0.561,0.093
Synth_868,120.040565004749,3.971587315332504,155.2671962391861,0.9603,0.0318,1.2421,2.42,9.16,0.1536,0.0635,0.0521,0.559,0.093
Synth_869,276.2636372023162,2.626776805370793,208.01681024481587,2.2101,0.021,1.6641,5.91,6.44,0.2484,0.042,0.0322,0.44,0.073
Synth_870,210.87170641914537,5.643309939937353,174.42183553842787,1.687,0.0451,1.3954,3.36,10.31,0.3034,0.0903,0.0264,0.398,0.066
Synth_871,86.64868566734818,3.63534630096572,510.2850251161245,0.6932,0.0291,4.0823,1.01,4.84,0.0585,0.0582,0.1367,0.906,0.151
Synth_872,86.68307253590856,3.764316541205388,492.0225259270464,0.6935,0.0301,3.9362,1.01,5.01,0.0607,0.0602,0.1319,0.89,0.148
Synth_873,101.07527505726884,1.745474601308278,93.20514264747362,0.8086,0.014,0.7456,3.96,7.84,0.1107,0.0279,0.0723,0.659,0.11
Synth_874,284.60610514454,3.844539889452046,465.8891723168263,2.2768,0.0308,3.7271,3.36,5.2,0.2068,0.0615,0.0387,0.482,0.08
Synth_875,136.40669364496227,4.999984209725017,305.0658270957956,1.0913,0.04,2.4405,1.75,7.34,0.1397,0.08,0.0573,0.586,0.098
Synth_876,149.8387426846055,4.624329392253288,466.9206124607038,1.1987,0.037,3.7354,1.61,5.7,0.1193,0.074,0.0671,0.634,0.106
Synth_877,80.11491340155726,1.8255260959052697,580.3569879149749,0.6409,0.0146,4.6429,1.23,3.21,0.0359,0.0292,0.2226,1.156,0.193
Synth_878,214.94933081706708,3.730797197641763,291.83415975985656,1.7196,0.0298,2.3347,3.26,6.48,0.1944,0.0597,0.0411,0.497,0.083
Synth_879,259.13877996381984,4.151130940433567,464.6438574999053,2.0731,0.0332,3.7172,2.95,5.42,0.196,0.0664,0.0408,0.495,0.082
Synth_880,72.76143961341288,1.5457381175970262,84.26756933329938,0.5821,0.0124,0.6741,3.19,7.76,0.0788,0.0247,0.1015,0.78,0.13
Synth_881,107.12291665433293,6.177467859139694,63.38140826722268,0.857,0.0494,0.5071,2.71,17.89,0.2675,0.0988,0.0299,0.424,0.071
Synth_882,162.03016484752698,5.654395998379962,222.0121527885361,1.2962,0.0452,1.7761,2.29,9.14,0.2069,0.0905,0.0387,0.482,0.08
Synth_883,264.11046312661347,4.5001536677069,67.91667372578482,2.1129,0.036,0.5433,7.55,14.75,0.5439,0.072,0.0147,0.297,0.05
Synth_884,122.09424470358776,2.8425928467130794,523.5940624225708,0.9768,0.0227,4.1888,1.58,4.22,0.072,0.0455,0.1112,0.817,0.136
Synth_885,164.71157735770254,5.870951641362305,121.87671894153844,1.3177,0.047,0.975,3.08,12.58,0.2892,0.0939,0.0277,0.407,0.068
Synth_886,89.26099689507313,4.688173154194782,250.39305170418805,0.7141,0.0375,2.0031,1.3,7.84,0.0977,0.075,0.0819,0.701,0.117
Synth_887,305.80793632511325,3.606981126498802,450.8134116501164,2.4465,0.0289,3.6065,3.79,5.13,0.2188,0.0577,0.0366,0.468,0.078
Synth_888,176.73197794709404,1.6049176984082294,393.8109325521781,1.4139,0.0128,3.1505,3.51,3.66,0.0903,0.0257,0.0886,0.729,0.122
Synth_889,125.58823870347491,3.819237080774175,369.60461520630304,1.0047,0.0306,2.9568,1.67,5.82,0.1021,0.0611,0.0783,0.686,0.114
Synth_890,245.75126555271203,3.849272715300745,494.16863458990514,1.966,0.0308,3.9533,2.82,5.06,0.1735,0.0616,0.0461,0.526,0.088
Synth_891,150.40082115037134,4.8341258163859,156.01342037570817,1.2032,0.0387,1.2481,2.74,10.09,0.2118,0.0773,0.0378,0.476,0.079
Synth_892,223.93863923690435,4.310661770603826,561.7013678318923,1.7915,0.0345,4.4936,2.28,5.02,0.1569,0.069,0.051,0.553,0.092
Synth_893,225.3974703697436,4.809895094873089,575.0656369130219,1.8032,0.0385,4.6005,2.14,5.24,0.1649,0.077,0.0485,0.54,0.09
Synth_894,213.85639560666007,2.3912665291281137,69.10849438609331,1.7109,0.0191,0.5529,8.32,10.66,0.3182,0.0383,0.0251,0.388,0.065
Synth_895,312.2626233211128,1.880931993045846,261.70728376471084,2.4981,0.015,2.0937,7.04,4.86,0.2118,0.0301,0.0378,0.476,0.079
Synth_896,305.89319204573286,6.079812809079337,272.3469835187983,2.4471,0.0486,2.1788,3.76,8.56,0.3656,0.0973,0.0219,0.362,0.06
Synth_897,243.5515432864572,6.057781976998065,535.7870057136788,1.9484,0.0485,4.2863,2.14,6.09,0.2072,0.0969,0.0386,0.481,0.08
Synth_898,278.59655831184847,1.5765207960057617,167.2098259261271,2.2288,0.0126,1.3377,8.58,5.56,0.2164,0.0252,0.037,0.471,0.078
Synth_899,249.49051303875137,2.182471146124425,192.4364664620593,1.9959,0.0175,1.5395,6.09,6.1,0.2126,0.0349,0.0376,0.475,0.079
Synth_900,81.70680966909305,4.845732898702236,201.44360801055976,0.6537,0.0388,1.6115,1.31,8.89,0.1014,0.0775,0.0789,0.688,0.115
Synth_901,169.03241322998878,3.4436979981564595,547.4643342321021,1.3523,0.0275,4.3797,1.95,4.54,0.1072,0.0551,0.0746,0.669,0.111
Synth_902,219.1011296390008,4.087464611942541,57.352162408019694,1.7528,0.0327,0.4588,7.16,15.3,0.4679,0.0654,0.0171,0.32,0.053
Synth_903,162.42343445807285,4.86524620756043,481.7585211706663,1.2994,0.0389,3.8541,1.68,5.76,0.1306,0.0778,0.0613,0.606,0.101
Synth_904,119.67351666196242,4.497364182129356,225.3080014281494,0.9574,0.036,1.8025,1.88,8.09,0.1353,0.072,0.0591,0.596,0.099
Synth_905,160.34813854819762,2.5828550082620647,376.4626050328066,1.2828,0.0207,3.0117,2.57,4.75,0.1063,0.0413,0.0753,0.672,0.112
Synth_906,73.06432144964941,2.902835433691493,197.62803805095297,0.5845,0.0232,1.581,1.53,6.94,0.0708,0.0464,0.1129,0.823,0.137
Synth_907,122.98392709663486,1.8063146999289268,564.7461199210027,0.9839,0.0145,4.518,1.93,3.24,0.0556,0.0289,0.1438,0.929,0.155
Synth_908,220.53824148251573,5.199399826631433,520.9269381638273,1.7643,0.0416,4.1674,2.12,5.72,0.1763,0.0832,0.0454,0.522,0.087
Synth_909,107.89764848244596,5.942138906627104,502.7651323260227,0.8632,0.0475,4.0221,0.99,6.23,0.0938,0.0951,0.0853,0.715,0.119
Synth_910,117.44897908520063,3.662125768399248,558.6579840112875,0.9396,0.0293,4.4693,1.3,4.64,0.0761,0.0586,0.1052,0.794,0.132
Synth_911,293.9823722888729,2.140767568977156,466.4417676942474,2.3519,0.0171,3.7315,4.65,3.88,0.1593,0.0343,0.0502,0.549,0.091
Synth_912,277.4654596672249,4.3131835300557455,407.9241248628072,2.2197,0.0345,3.2634,3.31,5.89,0.2282,0.069,0.035,0.459,0.076
Synth_913,210.60789581014583,4.69210815664031,502.5353333786091,1.6849,0.0375,4.0203,2.17,5.54,0.1628,0.0751,0.0491,0.543,0.09
Synth_914,230.8074562510729,2.917744262012097,509.7103530689022,1.8465,0.0233,4.0777,2.99,4.33,0.1397,0.0467,0.0573,0.586,0.098
Synth_915,203.94577680575827,2.26824408599272,73.63901002348929,1.6316,0.0181,0.5891,7.89,10.06,0.2863,0.0363,0.0279,0.409,0.068
Synth_916,104.419943565175,5.011441082366296,282.2179728948729,0.8354,0.0401,2.2577,1.39,7.64,0.1113,0.0802,0.0719,0.657,0.109
Synth_917,296.0944088143078,2.564829700884,89.82870578258812,2.3688,0.0205,0.7186,9.75,9.68,0.4003,0.041,0.02,0.346,0.058
Synth_918,295.8041171484913,3.529260897435571,189.36705054006867,2.3664,0.0282,1.5149,5.72,7.82,0.3231,0.0565,0.0248,0.385,0.064
Synth_919,208.5189433103946,5.622018911411721,219.5506868123358,1.6682,0.045,1.7564,2.97,9.17,0.2669,0.09,0.03,0.424,0.071
